"POINT_X","POINT_Y"
"-122.40778350830078","37.768299102783203"
"-122.39225006103516","37.730628967285156"
"-122.41693878173828","37.780498504638672"
"-122.41267395019531","37.792545318603516"
"-122.44493103027344","37.714561462402344"
"-122.40790557861328","37.737968444824219"
"-122.41127014160156","37.785793304443359"
"-122.41270446777344","37.780654907226562"
"-122.44429779052734","37.747173309326172"
"-122.40548706054688","37.790584564208984"
"-122.35608673095703","37.8165283203125"
"-122.41934204101562","37.783985137939453"
"-122.42346954345703","37.75836181640625"
"-122.41658782958984","37.755569458007812"
"-122.47271728515625","37.717178344726562"
"-122.4031982421875","37.777019500732422"
"-122.39099884033203","37.790081024169922"
"-122.46958160400391","37.797599792480469"
"-122.41739654541016","37.790988922119141"
"-122.4111328125","37.785099029541016"
"-122.38972473144531","37.732364654541016"
"-122.43459320068359","37.743213653564453"
"-122.40756225585938","37.765769958496094"
"-122.42162322998047","37.787349700927734"
"-122.40756225585938","37.765769958496094"
"-122.42754364013672","37.774398803710938"
"-122.43314361572266","37.764240264892578"
"-122.43199157714844","37.788158416748047"
"-122.39888000488281","37.715229034423828"
"-122.44850921630859","37.719028472900391"
"-122.39901733398438","37.791149139404297"
"-122.50562286376953","37.771579742431641"
"-122.43110656738281","37.800479888916016"
"-122.40049743652344","37.785011291503906"
"-122.40485382080078","37.758262634277344"
"-122.41314697265625","37.765449523925781"
"-122.42330169677734","37.756492614746094"
"-122.50833892822266","37.764080047607422"
"-122.40402221679688","37.746341705322266"
"-122.38811492919922","37.788387298583984"
"-122.43128204345703","37.728740692138672"
"-122.40853118896484","37.771289825439453"
"-122.40719604492188","37.79595947265625"
"-122.42302703857422","37.753559112548828"
"-122.41274261474609","37.784725189208984"
"-122.40564727783203","37.790565490722656"
"-122.43685913085938","37.770339965820312"
"-122.44486999511719","37.747020721435547"
"-122.44786834716797","37.782279968261719"
"-122.40534973144531","37.775501251220703"
"-122.42032623291016","37.780048370361328"
"-122.38856506347656","37.787975311279297"
"-122.40494537353516","37.732372283935547"
"-122.39105987548828","37.785839080810547"
"-122.37747192382812","37.798606872558594"
"-122.40552520751953","37.767555236816406"
"-122.39916229248047","37.740493774414062"
"-122.3775634765625","37.79852294921875"
"-122.41338348388672","37.732666015625"
"-122.43776702880859","37.730506896972656"
"-122.39168548583984","37.785457611083984"
"-122.39553070068359","37.767074584960938"
"-122.39765930175781","37.71441650390625"
"-122.41659545898438","37.731864929199219"
"-122.40650177001953","37.743137359619141"
"-122.41338348388672","37.768051147460938"
"-122.40458679199219","37.742111206054688"
"-122.42282867431641","37.784549713134766"
"-122.40557098388672","37.781005859375"
"-122.39302825927734","37.794399261474609"
"-122.41532897949219","37.776710510253906"
"-122.41962432861328","37.764614105224609"
"-122.42262268066406","37.772548675537109"
"-122.43015289306641","37.7298583984375"
"-122.38968658447266","37.786220550537109"
"-122.4188232421875","37.773700714111328"
"-122.45518493652344","37.774681091308594"
"-122.46585083007812","37.782871246337891"
"-122.42507934570312","37.7965087890625"
"-122.419677734375","37.777290344238281"
"-122.40351867675781","37.748119354248047"
"-122.44535064697266","37.770210266113281"
"-122.42189025878906","37.779880523681641"
"-122.41847991943359","37.752147674560547"
"-122.42224884033203","37.781730651855469"
"-122.41709899902344","37.774330139160156"
"-122.44100189208984","37.716388702392578"
"-122.40363311767578","37.766029357910156"
"-122.41274261474609","37.738269805908203"
"-122.42912292480469","37.767704010009766"
"-122.47570037841797","37.772945404052734"
"-122.40444946289062","37.744270324707031"
"-122.4090576171875","37.774208068847656"
"-122.40261077880859","37.776145935058594"
"-122.48397064208984","37.780197143554688"
"-122.41355133056641","37.746788024902344"
"-122.40985870361328","37.78717041015625"
"-122.42316436767578","37.787376403808594"
"-122.41590881347656","37.775279998779297"
"-122.48523712158203","37.713935852050781"
"-122.43933868408203","37.799419403076172"
"-122.42221069335938","37.772869110107422"
"-122.47483062744141","37.761848449707031"
"-122.4404296875","37.717239379882812"
"-122.41693878173828","37.780498504638672"
"-122.43609619140625","37.799907684326172"
"-122.42193603515625","37.761688232421875"
"-122.40812683105469","37.780548095703125"
"-122.42124176025391","37.764949798583984"
"-122.41743469238281","37.790985107421875"
"-122.48277282714844","37.785858154296875"
"-122.42851257324219","37.76287841796875"
"-122.40036010742188","37.790122985839844"
"-122.45355224609375","37.769275665283203"
"-122.40023803710938","37.74493408203125"
"-122.43045043945312","37.772121429443359"
"-122.41973876953125","37.785900115966797"
"-122.41082000732422","37.769309997558594"
"-122.39118194580078","37.792289733886719"
"-122.41606140136719","37.784450531005859"
"-122.40312194824219","37.7264404296875"
"-122.42960357666016","37.712299346923828"
"-122.4166259765625","37.786296844482422"
"-122.40561676025391","37.732448577880859"
"-122.41632843017578","37.777500152587891"
"-122.41316223144531","37.775001525878906"
"-122.40164184570312","37.749416351318359"
"-122.39132690429688","37.771900177001953"
"-122.47344207763672","37.773059844970703"
"-122.43430328369141","37.774478912353516"
"-122.42150115966797","37.743148803710938"
"-122.40383911132812","37.789829254150391"
"-122.42353820800781","37.779670715332031"
"-122.44692993164062","37.714851379394531"
"-122.43048858642578","37.780689239501953"
"-122.41739654541016","37.790988922119141"
"-122.50074768066406","37.779411315917969"
"-122.40574645996094","37.783317565917969"
"-122.44676971435547","37.800193786621094"
"-122.42562103271484","37.79833984375"
"-122.41314697265625","37.765449523925781"
"-122.38644409179688","37.748146057128906"
"-122.47503662109375","37.7269287109375"
"-122.47164916992188","37.6826171875"
"-122.41644287109375","37.753959655761719"
"-122.4527587890625","37.70880126953125"
"-122.42430114746094","37.774799346923828"
"-122.42305755615234","37.777339935302734"
"-122.43245697021484","37.773750305175781"
"-122.40973663330078","37.770339965820312"
"-122.42048645019531","37.798061370849609"
"-122.44827270507812","37.721366882324219"
"-122.45395660400391","37.771350860595703"
"-122.41451263427734","37.765361785888672"
"-122.44337463378906","37.736663818359375"
"-122.41986846923828","37.745590209960938"
"-122.46415710449219","37.76416015625"
"-122.41705322265625","37.791034698486328"
"-122.50592041015625","37.775318145751953"
"-122.42410278320312","37.764778137207031"
"-122.41340637207031","37.769451141357422"
"-122.43245697021484","37.773750305175781"
"-122.42369079589844","37.771503448486328"
"-122.41693878173828","37.780498504638672"
"-122.46833038330078","37.737411499023438"
"-122.41482543945312","37.803516387939453"
"-122.38810729980469","37.785808563232422"
"-122.43128204345703","37.728740692138672"
"-122.41509246826172","37.711650848388672"
"-122.40039825439453","37.782638549804688"
"-122.43760681152344","37.761848449707031"
"-122.39132690429688","37.733268737792969"
"-122.40516662597656","37.804817199707031"
"-122.40408325195312","37.777309417724609"
"-122.43997192382812","37.760589599609375"
"-122.40003967285156","37.770481109619141"
"-122.41826629638672","37.787040710449219"
"-122.39913940429688","37.791049957275391"
"-122.44171905517578","37.715579986572266"
"-122.43834686279297","37.76171875"
"-122.50331878662109","37.738323211669922"
"-122.40853118896484","37.771289825439453"
"-122.41918182373047","37.7830810546875"
"-122.46707916259766","37.712471008300781"
"-122.42415618896484","37.776718139648438"
"-122.42333221435547","37.78704833984375"
"-122.48849487304688","37.710735321044922"
"-122.44663238525391","37.720729827880859"
"-122.38932800292969","37.783191680908203"
"-122.41993713378906","37.767936706542969"
"-122.41752624511719","37.776531219482422"
"-122.44100189208984","37.716388702392578"
"-122.43318939208984","37.787067413330078"
"-122.41423797607422","37.783729553222656"
"-122.42459106445312","37.769741058349609"
"-122.42134094238281","37.743404388427734"
"-122.50834655761719","37.779930114746094"
"-122.46190643310547","37.76239013671875"
"-122.49652862548828","37.779560089111328"
"-122.41726684570312","37.785255432128906"
